Year,No strain,RUcode,Sector WE,locatio,lat(),log(),datec,monthc,dateI,monthel,Host details,Host general,Host full name,N,F1 (titres ????),F-type,??? (%),arg-,mal-,ara-,ramnose,glycerine,sensibility to pesticine 1,streptomycin (mm),sterpoSS (mg/ml),gentamycin (mm),gentaSS (mg/ml),chloramphenicol (mm),chloraSS (mg/ml),penicillin (mm),peniSS (mg/ml),polymyxin,ampicillin,kanamycin,cefazolin,ciprofloxacin,reaction of denitrification ,,growth on agar base medium  ????,glucose,maltose,mannitol,saccharose,arabinose,galactose,urea
2004,114,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,AFL,RO,Rhombomys opimus,1,31250,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,116,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,AM,RO,Rhombomys opimus,1,25 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,175,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. hirtipes,FL-RO,Fleas on R.opimus,2,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,206,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,MIF,Migrating fleas,12,31250,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,207,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X.hirtipes,MIF,Migrating fleas,18,50 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,213,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,20,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,214,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,20,6250,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,215,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,3,6250,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,216,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. hirtipes,FL-RO,Fleas on R.opimus,6,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,217,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,8,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,218,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X.hirtipes,FL-RO,Fleas on R.opimus,2,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,221,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,2,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,222,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,16,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,223,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,1,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,223,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,E. oschanini,FL-RO,Fleas on R.opimus,20,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,224,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,16,50 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,225,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X.hirtipes,FL-RO,Fleas on R.opimus,5,50 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,226,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,2,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,229,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,6,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,230,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,8,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,231,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,8,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,232,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X.hirtipes,FL-RO,Fleas on R.opimus,1,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,233,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,MIF,Migrating fleas,12,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,234,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X.hirtipes,MIF,Migrating fleas,2,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,238,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X.hirtipes,MIF,Migrating fleas,3,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,240,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,E. oschanini,MIF,Migrating fleas,1,50 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,241,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,MIF,Migrating fleas,20,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,242,3?-2,7812,p5000,45 57 190 ,74 41 233,18,5,21,5,X. gerbilli,MIF,Migrating fleas,2,50 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,897,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. hirtipes,FL-RO,Fleas on R.opimus,6,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,902,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. gerbilli,FL-RO,Fleas on R.opimus,10,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,903,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. hirtipes,FL-RO,Fleas on R.opimus,2,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,905,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. gerbilli,FL-RO,Fleas on R.opimus,9,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,906,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. hirtipes,FL-RO,Fleas on R.opimus,2,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,907,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,E. oschanini,FL-RO,Fleas on R.opimus,6,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,910,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. hirtipes,FL-RO,Fleas on R.opimus,3,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,911,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,E. oschanini,FL-RO,Fleas on R.opimus,12,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,912,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. gerbilli,FL-RO,Fleas on R.opimus,4,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,913,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. hirtipes,FL-RO,Fleas on R.opimus,2,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,914,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,E. oschanini,FL-RO,Fleas on R.opimus,6,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,915,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. gerbilli,FL-RO,Fleas on R.opimus,4,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,916,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. hirtipes,FL-RO,Fleas on R.opimus,1,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,921,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,E. oschanini,FL-RO,Fleas on R.opimus,4,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,922,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. gerbilli,FL-RO,Fleas on R.opimus,9,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,923,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. hirtipes,FL-RO,Fleas on R.opimus,4,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,924,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,E. oschanini,FL-RO,Fleas on R.opimus,4,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,925,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. gerbilli,FL-RO,Fleas on R.opimus,20,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,927,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. gerbilli,FL-RO,Fleas on R.opimus,20,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,929,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. hirtipes,FL-RO,Fleas on R.opimus,15,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,931,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. gerbilli,MIF,Migrating fleas,9,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,932,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. hirtipes,MIF,Migrating fleas,6,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,933,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,E. oschanini,MIF,Migrating fleas,1,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,934,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. gerbilli,MIF,Migrating fleas,5,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,935,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. hirtipes,MIF,Migrating fleas,8,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,936,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X. gerbilli,MIF,Migrating fleas,12,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,937,3?-3,7813,p5000,45 52 215 ,74 33 600,25,5,28,5,X.hirtipes,MIF,Migrating fleas,1,50 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,93,3?-3,7813,p5000,45 52 215 ,74 33 600,na,na,na,na,RO,RO,Rhombomys opimus,1,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,512,3-?4,7814,p5000,45 52 172 ,74 41 233,14,5,18,5,Haemaphysalis,TI-RO,Ticks on R.opimus,5,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3973,3-?4,7814,p5000,45 52 172 ,74 41 233,na,na,na,na,X.hirtipes,FL-RO,Fleas on R.opimus,4,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3987,3-?4,7814,p5000,45 52 172 ,74 41 233,na,na,na,na,X. gerbilli,FL-RO,Fleas on R.opimus,20,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1580,3?-1,9011,p5000,45 37 306 ,74 33 508,25,5,29,5,X. gerbilli,MIF,Migrating fleas,3,7812.5,F1+,100,,,,-,+,-,15,,16,,30,1,,8,10,20,,,18,-,+,,+,+,+,-,+,+,-
2003,7,3?-2,9012,p5000,45 37 344 ,74 41 175,na,na,na,na,unidentified - check,FL-RO,Fleas on R.opimus,na,7812.5,F1±,99.4,,,,,,-,22,16,16,4,20,16,11,8,,,,,,,,,,,,,,,
2012,2586,3?-1,10211,p5000,45 17 385 ,74 33 546,na,na,na,na,unidentified,MIF,Migrating fleas,na,6250,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,349,4?-1,6641,p5000,46 07 118 ,74 48 946,4,6,8,6,AF,RO,Rhombomys opimus,1,7812.5,F1+,99.2,,,,-,+,-,21,32,20,16,23,32,0,16,,,,,,,,,,,,,,,
2001,654,4?-1,7821,p5000,45 57 173 ,74 48 849,2,10,6,10,unidentified,FL-RO,Fleas on R.opimus,20,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,655,4?-1,7821,p5000,45 57 173 ,74 48 849,2,10,6,10,unidentified,FL-RO,Fleas on R.opimus,18,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,128,4?-1,7821,p5000,45 57 173 ,74 48 849,12,5,16,5,unidentified,FL-RO,Fleas on R.opimus,9,7812.5,F1+,97.3,,,,-,+,-,15,,19,,23,2,,8,0,22,,,12,-,+,,+,+,+,-,+,+,-
2002,129,4?-1,7821,p5000,45 57 173 ,74 48 849,12,5,16,5,unidentified,FL-RO,Fleas on R.opimus,15,7812.5,F1+,98.6,,,,-,+,-,14,,16,,27,2,,8,0,25,,,30,-,+,,+,+,+,-,+,+,-
2002,130,4?-1,7821,p5000,45 57 173 ,74 48 849,12,5,16,5,unidentified,FL-RO,Fleas on R.opimus,6,7812.5,F1+,95.5,,,,-,+,-,15,,15,,24,4,,8,0,22,,,24,-,+,,+,+,+,-,+,+,-
2002,131,4?-1,7821,p5000,45 57 173 ,74 48 849,12,5,16,5,Haemaphysalis,TI-RO,Ticks on R.opimus,3,31250,F1+,93.1,,,,-,+,-,15,,15,,22,2,,8,0,16,,,15,-,+,,+,+,+,-,+,+,-
2002,132,4?-1,7821,p5000,45 57 173 ,74 48 849,12,5,16,5,unidentified,FL-RO,Fleas on R.opimus,11,7812.5,F1+,99.2,,,,-,+,-,15,,17,,24,2,,4,0,21,,,14,-,+,,+,+,+,-,+,+,-
2002,133,4?-1,7821,p5000,45 57 173 ,74 48 849,12,5,16,5,unidentified,FL-RO,Fleas on R.opimus,20,7812.5,F1+,100,,,,-,+,-,15,,19,,26,2,,4,0,20,,,25,-,+,,+,+,+,-,+,+,-
2004,98,4?-1,7821,p5000,45 57 173 ,74 48 849,26,9,29,9,unidentified,FL-RO,Fleas on R.opimus,20,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,99,4?-1,7821,p5000,45 57 173 ,74 48 849,26,9,29,9,unidentified,FL-RO,Fleas on R.opimus,20,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,101,4?-1,7821,p5000,45 57 173 ,74 48 849,26,9,29,9,unidentified,MIF,Migrating fleas,4,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,102,4?-1,7821,p5000,45 57 173 ,74 48 849,26,9,29,9,unidentified,MIF,Migrating fleas,8,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,103,4?-1,7821,p5000,45 57 173 ,74 48 849,26,9,29,9,unidentified,MIF,Migrating fleas,3,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,67,4?-1,7821,p5000,45 57 173 ,74 48 849,12,5,15,5,AFP,RO,Rhombomys opimus,1,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,84,4?-1,7821,p5000,45 57 173 ,74 48 849,28,5,31,5,AM,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,88,4?-1,7821,p5000,45 57 173 ,74 48 849,28,5,31,5,AF,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,89,4?-1,7821,p5000,45 57 173 ,74 48 849,28,5,31,5,AF,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,96,4?-1,7821,p5000,45 57 173 ,74 48 849,28,5,31,5,YM,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,128,4?-1,7821,p5000,45 57 173 ,74 48 849,28,5,31,5,unidentified,FL-RO,Fleas on R.opimus,3,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,133,4?-1,7821,p5000,45 57 173 ,74 48 849,28,5,31,5,unidentified,FL-RO,Fleas on R.opimus,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,27,4?-1,7821,p5000,45 57 173 ,74 48 849,check,check,na,na,RO,RO,Rhombomys opimus,1,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,121,4?-1,7821,p5000,45 57 173 ,74 48 849,check,check,na,na,RO,RO,Rhombomys opimus,1,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,182,4?-2,7822,p5000,45 57 190 ,74 56 447,1,6,5,6,AM,RO,Rhombomys opimus,1,7812.5,F1+,99.3,,,,-,+,-,20,32,22,16,28,32,0,16,,,,,,,,,,,,,,,
2005,77,4?-2,7822,p5000,45 57 190 ,74 56 447,12,5,15,5,AM,RO,Rhombomys opimus,1,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,481,4?-2,7822,p5000,45 57 190 ,74 56 447,2,6,5,6,unidentified,FL-RO,Fleas on R.opimus,5,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,486,4?-2,7822,p5000,45 57 190 ,74 56 447,2,6,5,6,unidentified,MIF,Migrating fleas,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,487,4?-2,7822,p5000,45 57 190 ,74 56 447,2,6,5,6,unidentified,MIF,Migrating fleas,8,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,499,4?-2,7822,p5000,45 57 190 ,74 56 447,2,6,5,6,unidentified,FL-RO,Fleas on R.opimus,6,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,500,4?-2,7822,p5000,45 57 190 ,74 56 447,2,6,5,6,unidentified,TI-RO,Ticks on R.opimus,6,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,521,4?-2,7822,p5000,45 57 190 ,74 56 447,2,6,5,6,unidentified,MIF,Migrating fleas,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,165,4?-2,7822,p5000,45 57 190 ,74 56 447,na,na,na,na,RO,RO,Rhombomys opimus,1,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,190,4?-2,7822,p5000,45 57 190 ,74 56 447,na,na,na,na,RO,RO,Rhombomys opimus,1,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2,4?-3,7823,p5000,45 52 188 ,74 48 771,28,9,3,9,na,na,na,nana,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,129,4?-3,7823,p5000,45 52 188 ,74 48 771,16,10,21,10,na,na,na,nana,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,15,4?-3,7823,p5000,45 52 188 ,74 48 771,15,10,18,10,X. hirtipes,FL-RO,Fleas on R.opimus,3,15625,F1+,99.2,,,,-,-,-,11,,17,,27,,15,,,,16,,26,-,+,,+,+,+,-,+,+,-
2002,24,4?-3,7823,p5000,45 52 188 ,74 48 771,15,10,18,10,S. conspecta,FL-RO,Fleas on R.opimus,1,7812.5,F1+,98,,,,-,-,-,16,,20,,25,,7,,,,20,,26,-,+,,+,+,+,-,+,+,-
2002,181,4?-3,7823,p5000,45 52 188 ,74 48 771,15,10,18,10,C. lamellifer,FL-RO,Fleas on R.opimus,3,125 ???,F1+,97.1,,,,-,-,-,19,,19,,32,,13,,,,17,,30,-,+,,+,+,+,-,+,+,-
2003,18,4?-3,7823,p5000,45 52 188 ,74 48 771,20,5,24,5,AM,RO,Rhombomys opimus,1,7812.5,F1+,100,,,,-,+,-,25,32,21,8,25,32,0,16,,,,,,,,,,,,,,,
2003,1421,4?-3,7823,p5000,45 52 188 ,74 48 771,6,6,10,6,X. gerbilli,FL-RO,Fleas on R.opimus,15,7812.5,F1+,99.2,,,,-,+,-,18,32,20,16,21,32,10,16,,,,,,,,,,,,,,,
2004,770,4?-3,7823,p5000,45 52 188 ,74 48 771,16,6,19,6,AF,RO,Rhombomys opimus,1,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1918,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,C. lamellifer,FL-RO,Fleas on R.opimus,5,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1925,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,Px. teretifrons,FL-RO,Fleas on R.opimus,9,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1926,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,C. dolichus,FL-RO,Fleas on R.opimus,6,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1927,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,S. vlasovi,FL-RO,Fleas on R.opimus,1,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1930,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,X. gerbilli,FL-RO,Fleas on R.opimus,20,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1931,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,X. gerbilli,FL-RO,Fleas on R.opimus,20,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1934,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,X. gerbilli,FL-RO,Fleas on R.opimus,20,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1935,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,X. gerbilli,FL-RO,Fleas on R.opimus,20,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1937,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,X. gerbilli,FL-RO,Fleas on R.opimus,20,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1939,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,X. gerbilli,FL-RO,Fleas on R.opimus,3,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1943,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,X. gerbilli,FL-RO,Fleas on R.opimus,10,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1945,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,Px. teretifrons,FL-RO,Fleas on R.opimus,9,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1946,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,C. dolichus,FL-RO,Fleas on R.opimus,1,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1947,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,X. gerbilli,FL-RO,Fleas on R.opimus,20,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1950,4?-3,7823,p5000,45 52 188 ,74 48 771,17,10,20,10,Px. teretifrons,FL-RO,Fleas on R.opimus,8,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2703,4?-3,7823,p5000,45 52 188 ,74 48 771,22,6,24,6,unidentified,FL-RO,Fleas on R.opimus,20,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2705,4?-3,7823,p5000,45 52 188 ,74 48 771,22,6,24,6,unidentified,FL-RO,Fleas on R.opimus,8,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2711,4?-3,7823,p5000,45 52 188 ,74 48 771,22,6,24,6,unidentified,TI-RO,Ticks on R.opimus,1,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2712,4?-3,7823,p5000,45 52 188 ,74 48 771,22,6,24,6,unidentified,FL-RO,Fleas on R.opimus,18,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2713,4?-3,7823,p5000,45 52 188 ,74 48 771,22,6,24,6,unidentified,FL-RO,Fleas on R.opimus,5,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2721,4?-3,7823,p5000,45 52 188 ,74 48 771,22,6,24,6,unidentified,FL-RO,Fleas on R.opimus,1,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,RO770,4?-3,7823,p5000,45 52 188 ,74 48 771,16,6,na,na,YFV,RO,Rhombomys opimus,1,na,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,787,4?-3,7823,p5000,45 52 188 ,74 48 771,25,9,28,9,X. hirtipes,FL-RO,Fleas on R.opimus,7,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,788,4?-3,7823,p5000,45 52 188 ,74 48 771,25,9,28,9,N. laeviceps,FL-RO,Fleas on R.opimus,6,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,2292,4?-3,7823,p5000,45 52 188 ,74 48 771,30,6,3,6,RO,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,2299,4?-3,7823,p5000,45 52 188 ,74 48 771,30,6,3,6,RO,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,4471,4?-3,7823,p5000,45 52 188 ,74 48 771,30,6,3,6,unidentified,MIF,Migrating fleas,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,4478,4?-3,7823,p5000,45 52 188 ,74 48 771,30,6,3,6,unidentified,MIF,Migrating fleas,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,114,4?-3,7823,p5000,45 52 188 ,74 48 771,28,5,31,5,unidentified,MIF,Migrating fleas,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,120,4?-3,7823,p5000,45 52 188 ,74 48 771,28,5,31,5,unidentified,MIF,Migrating fleas,10,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,392,4?-3,7823,p5000,45 52 188 ,74 48 771,9,6,12,6,AFL,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,880,4?-3,7823,p5000,45 52 188 ,74 48 771,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
